event_key,conversation_title,referenced_by,reference_sources,roles,in_xlsx,in_export,text_agrees,observed_count,status,confidence,xlsx_text,export_text,relocation_candidates,note,evidence
DialogueNodeEvent:28:192,U2/DANI/BandFeedback,U2P3,grading,U2P3:Target (wrong direction),True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Looks like you found a passage that cuts into a mountain but we’re looking for one that cuts all the way through to the other side. Check your map and see if you can find one.,Looks like you found a passage that cuts into a mountain but we’re looking for one that cuts all the way through to the other side. Check your map and see if you can find one.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[28,192]='Looks like you found a passage that cuts into a mountain but' || export[28,192]='Looks like you found a passage that cuts into a mountain but'"
DialogueNodeEvent:28:193,U2/DANI/BandFeedback,U2P3,grading,U2P3:Target (wrong direction),True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,I don’t see a steep mountain range over here anywhere. Open your map and see if you can find an area of even higher elevation that is surrounded by contour lines close together. Then you just need to ,I don’t see a steep mountain range over here anywhere. Open your map and see if you can find an area of even higher elevation that is surrounded by contour lines close together. Then you just need to ,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[28,193]='I don’t see a steep mountain range over here anywhere. Open ' || export[28,193]='I don’t see a steep mountain range over here anywhere. Open '"
DialogueNodeEvent:28:194,U2/DANI/BandFeedback,U2P3,grading,U2P3:Target (wrong direction),True,True,True,5,EXACT_MATCH,HIGH,"Looks like you found a small mountain, but Aryn crashed in a passage that runs through a mountain range. Look for an path that passes through several mountains joined together.     \r","Looks like you found a small mountain, but Aryn crashed in a passage that runs through a mountain range. Look for an path that passes through several mountains joined together.     \r",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[28,194]='Looks like you found a small mountain, but Aryn crashed in a' || export[28,194]='Looks like you found a small mountain, but Aryn crashed in a' || observed x5, e.g. _id=6aa9f42f485cab4c954516ff ts=2026-09-16T01:43:11.8330000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:30:98,U1/DANI,U1P2;U1P3,docs;grading,U1P2:Trigger;U1P2:doc-end-marker;U1P3:doc-start-marker,True,True,True,1,EXACT_MATCH,HIGH,"Now that you have collected the necessary argumentation components, Captain Toppo wishes to see you to complete the argument.","Now that you have collected the necessary argumentation components, Captain Toppo wishes to see you to complete the argument.",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[30,98]='Now that you have collected the necessary argumentation comp' || export[30,98]='Now that you have collected the necessary argumentation comp' || observed x1, e.g. _id=6aa9eada485cab4c9544ef4f ts=2026-09-16T01:03:23.1990000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:31:29,U1/Toppo,U1P1;U1P2,docs;grading,U1P1:Trigger;U1P1:doc-end-marker;U1P2:doc-start-marker,True,True,True,1,EXACT_MATCH,HIGH,"That’s a good point. Cadet TK, go speak with the other cadets and collect the three pieces we need for our argument: a claim, reasoning, and evidence. When you’re back, we’ll put them together and see","That’s a good point. Cadet TK, go speak with the other cadets and collect the three pieces we need for our argument: a claim, reasoning, and evidence. When you’re back, we’ll put them together and see",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[31,29]='That’s a good point. Cadet TK, go speak with the other cadet' || export[31,29]='That’s a good point. Cadet TK, go speak with the other cadet' || observed x1, e.g. _id=6aa9e90e485cab4c9544eb1b ts=2026-09-16T00:55:42.4860000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:33:19,U1/Automated System,U1P4,grading,U1P4:Trigger,True,True,True,1,EXACT_MATCH,HIGH,"The fire is beginning to shut down my language centers–we will not be able to speak again until you reach the surface of WAT247 and reactivate me. I… hope I will see you planetside, TK.","The fire is beginning to shut down my language centers–we will not be able to speak again until you reach the surface of WAT247 and reactivate me. I… hope I will see you planetside, TK. ",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[33,19]='The fire is beginning to shut down my language centers–we wi' || export[33,19]='The fire is beginning to shut down my language centers–we wi' || observed x1, e.g. _id=6aa9ec6f485cab4c9544f55d ts=2026-09-16T01:10:08.0190000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:59:179,U2/DANI/BandFeedback Copy,U2P2,docs;grading,U2P2:Target (wrong direction),True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Anderson said that Toppo’s pod was near our original location. We should look for two rock formations with contour lines close together nearer to where we started. Remember you can move the waypoint o,Anderson said that Toppo’s pod was near our original location. We should look for two rock formations with contour lines close together nearer to where we started. Remember you can move the waypoint o,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[59,179]='Anderson said that Toppo’s pod was near our original locatio' || export[59,179]='Anderson said that Toppo’s pod was near our original locatio'"
DialogueNodeEvent:59:180,U2/DANI/BandFeedback Copy,U2P3,docs;grading,U2P3:Target (wrong direction),True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Try to find Tera as soon as you can. Use your map to find a river nearby then look for an area with an elevation of around 0 feet on its eastern shore.,Try to find Tera as soon as you can. Use your map to find a river nearby then look for an area with an elevation of around 0 feet on its eastern shore.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[59,180]='Try to find Tera as soon as you can. Use your map to find a ' || export[59,180]='Try to find Tera as soon as you can. Use your map to find a '"
DialogueNodeEvent:59:182,U2/DANI/BandFeedback Copy,U2P2,docs;grading,U2P2:Target (wrong direction),True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Remember to use your map. To open it press the “M” key.,Remember to use your map. To open it press the “M” key.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[59,182]='Remember to use your map. To open it press the “M” key.' || export[59,182]='Remember to use your map. To open it press the “M” key.'"
DialogueNodeEvent:59:183,U2/DANI/BandFeedback Copy,U2P2,docs;grading,U2P2:Target (wrong direction),True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"We need to find Toppo soon, TK. Use your map to find an area on a hill at an elevation of approximately 90 feet.","We need to find Toppo soon, TK. Use your map to find an area on a hill at an elevation of approximately 90 feet.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[59,183]='We need to find Toppo soon, TK. Use your map to find an area' || export[59,183]='We need to find Toppo soon, TK. Use your map to find an area'"
DialogueNodeEvent:59:184,U2/DANI/BandFeedback Copy,U2P3,docs;grading,U2P3:Target (wrong direction),True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Anderson said that Tera’s pod was beside a nearby river. Let’s look for a river closer to where we started. \n,Anderson said that Tera’s pod was beside a nearby river. Let’s look for a river closer to where we started. \n,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[59,184]='Anderson said that Tera’s pod was beside a nearby river. Let' || export[59,184]='Anderson said that Tera’s pod was beside a nearby river. Let'"
DialogueNodeEvent:59:185,U2/DANI/BandFeedback Copy,U2P3,docs;grading,U2P3:Target (wrong direction),True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,This area has a fairly high elevation. We’re looking for an area with low elevation. Check your map and see if you can find any good candidates on the eastern shore of a river.,This area has a fairly high elevation. We’re looking for an area with low elevation. Check your map and see if you can find any good candidates on the eastern shore of a river.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[59,185]='This area has a fairly high elevation. We’re looking for an ' || export[59,185]='This area has a fairly high elevation. We’re looking for an '"
DialogueNodeEvent:59:186,U2/DANI/BandFeedback Copy,U2P3,docs;grading,U2P3:Target (wrong direction),True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Tera’s pod crashed on the eastern shore of a river, but we’re on the western shore. We should make our way to the eastern shore of this river.  Check the compass rose on your map to find it.","Tera’s pod crashed on the eastern shore of a river, but we’re on the western shore. We should make our way to the eastern shore of this river.  Check the compass rose on your map to find it.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[59,186]='Tera’s pod crashed on the eastern shore of a river, but we’r' || export[59,186]='Tera’s pod crashed on the eastern shore of a river, but we’r'"
DialogueNodeEvent:59:187,U2/DANI/BandFeedback Copy,U2P3,docs;grading,U2P3:Target (wrong direction),True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like you found an island, Tera's pod is not on an island. Check your map to see if you can find an area of around 0 feet elevation north of Toppo's location along a river.","Looks like you found an island, Tera's pod is not on an island. Check your map to see if you can find an area of around 0 feet elevation north of Toppo's location along a river.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[59,187]=""Looks like you found an island, Tera's pod is not on an isla"" || export[59,187]=""Looks like you found an island, Tera's pod is not on an isla"""
DialogueNodeEvent:59:188,U2/DANI/BandFeedback Copy,U2P3,docs;grading,U2P3:Target (wrong direction),True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"You found an area of low elevation on this river’s eastern shore, but I don’t see Tera’s pod anywhere. Check your map to see if there’s another area of low elevation along this same shoreline. Maybe T","You found an area of low elevation on this river’s eastern shore, but I don’t see Tera’s pod anywhere. Check your map to see if there’s another area of low elevation along this same shoreline. Maybe T",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[59,188]='You found an area of low elevation on this river’s eastern s' || export[59,188]='You found an area of low elevation on this river’s eastern s'"
